Date,Open,High,Low,Close,Adj Close,Volume
2016-12-30,224.72999572753906,224.8300018310547,222.72999572753906,223.52999877929688,199.10650634765625,108998300
2017-01-03,225.0399932861328,225.8300018310547,223.8800048828125,225.24000549316406,200.62966918945312,91366500
2017-01-04,225.6199951171875,226.75,225.61000061035156,226.5800018310547,201.82330322265625,78744400
2017-01-05,226.27000427246094,226.5800018310547,225.47999572753906,226.39999389648438,201.66294860839844,78379000
2017-01-06,226.52999877929688,227.75,225.89999389648438,227.2100067138672,202.3844451904297,71559900
2017-01-09,226.91000366210938,227.07000732421875,226.4199981689453,226.4600067138672,201.7163848876953,46939700
2017-01-10,226.47999572753906,227.4499969482422,226.00999450683594,226.4600067138672,201.7163848876953,63771900
2017-01-11,226.36000061035156,227.10000610351562,225.58999633789062,227.10000610351562,202.28646850585938,74650000
2017-01-12,226.5,226.75,224.9600067138672,226.52999877929688,201.77877807617188,72113200
2017-01-13,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,202.2418975830078,62717900
2017-01-17,226.30999755859375,226.77999877929688,225.8000030517578,226.25,201.52931213378906,61240800
2017-01-18,226.5399932861328,226.8000030517578,225.89999389648438,226.75,201.9746856689453,54793300
2017-01-19,226.83999633789062,227.0,225.41000366210938,225.91000366210938,201.2264862060547,66608800
2017-01-20,226.6999969482422,227.30999755859375,225.97000122070312,226.74000549316406,201.96583557128906,129168600
2017-01-23,226.74000549316406,226.80999755859375,225.27000427246094,226.14999389648438,201.44021606445312,75061600
2017-01-24,226.39999389648438,228.0800018310547,226.27000427246094,227.60000610351562,202.7318572998047,95555300
2017-01-25,228.6999969482422,229.57000732421875,228.50999450683594,229.57000732421875,204.48658752441406,84437700
2017-01-26,229.39999389648438,229.7100067138672,229.00999450683594,229.3300018310547,204.27279663085938,59970700
2017-01-27,229.4199981689453,229.58999633789062,228.75999450683594,228.97000122070312,203.95213317871094,59711100
2017-01-30,228.1699981689453,228.1999969482422,226.41000366210938,227.5500030517578,202.68728637695312,79737300
2017-01-31,226.97999572753906,227.60000610351562,226.32000732421875,227.52999877929688,202.6694793701172,75880800
2017-02-01,227.52999877929688,228.58999633789062,226.94000244140625,227.6199951171875,202.7496337890625,79117700
2017-02-02,227.6199951171875,228.10000610351562,226.82000732421875,227.77000427246094,202.88323974609375,69657600
2017-02-03,228.82000732421875,229.5500030517578,228.4600067138672,229.33999633789062,204.28170776367188,80563200
2017-02-06,228.8699951171875,229.3300018310547,228.5399932861328,228.92999267578125,203.91651916503906,57790100
2017-02-07,229.3800048828125,229.66000366210938,228.72000122070312,228.94000244140625,203.92544555664062,57931200
2017-02-08,228.94000244140625,229.38999938964844,228.30999755859375,229.24000549316406,204.19264221191406,51566200
2017-02-09,229.24000549316406,230.9499969482422,229.24000549316406,230.60000610351562,205.404052734375,65955200
2017-02-10,231.0,231.77000427246094,230.6199951171875,231.50999450683594,206.2146453857422,66015900
2017-02-13,232.0800018310547,233.07000732421875,232.0500030517578,232.77000427246094,207.3369140625,55182100
2017-02-14,232.55999755859375,233.7100067138672,232.16000366210938,233.6999969482422,208.16531372070312,71109000
2017-02-15,233.4499969482422,235.13999938964844,233.38999938964844,234.9199981689453,209.25201416015625,86785800
2017-02-16,234.9499969482422,235.16000366210938,233.85000610351562,234.72000122070312,209.0738983154297,84722400
2017-02-17,233.9499969482422,235.08999633789062,233.92999267578125,235.08999633789062,209.4034423828125,77204100
2017-02-21,235.52000427246094,236.69000244140625,235.50999450683594,236.49000549316406,210.65048217773438,88946100
2017-02-22,236.02000427246094,236.5399932861328,235.8300018310547,236.27999877929688,210.4634246826172,62115200
2017-02-23,236.8800048828125,236.89999389648438,235.55999755859375,236.44000244140625,210.60595703125,74615900
2017-02-24,235.4600067138672,236.7899932861328,235.41000366210938,236.74000549316406,210.87315368652344,82381600
2017-02-27,236.63999938964844,237.30999755859375,236.35000610351562,237.11000061035156,211.2027587890625,56515400
2017-02-28,236.6699981689453,236.9499969482422,236.02000427246094,236.47000122070312,210.63267517089844,96961900
2017-03-01,238.38999938964844,240.32000732421875,238.3699951171875,239.77999877929688,213.5810546875,149158200
2017-03-02,239.55999755859375,239.57000732421875,238.2100067138672,238.27000427246094,212.23597717285156,70246000
2017-03-03,238.1699981689453,238.61000061035156,237.72999572753906,238.4199981689453,212.36959838867188,81974300
2017-03-06,237.5,238.1199951171875,237.00999450683594,237.7100067138672,211.73721313476562,55391500
2017-03-07,237.36000061035156,237.77000427246094,236.75999450683594,237.0,211.1047821044922,65103700
2017-03-08,237.33999633789062,237.63999938964844,236.39999389648438,236.55999755859375,210.7128448486328,78168800
2017-03-09,236.6999969482422,237.24000549316406,235.74000549316406,236.86000061035156,210.98004150390625,90683900
2017-03-10,237.97000122070312,238.02000427246094,236.58999633789062,237.69000244140625,211.71939086914062,81991700
2017-03-13,237.6199951171875,237.86000061035156,237.24000549316406,237.80999755859375,211.8262481689453,57256800
2017-03-14,237.17999267578125,237.24000549316406,236.19000244140625,236.89999389648438,211.0156707763672,59880800
2017-03-15,237.55999755859375,239.44000244140625,237.2899932861328,238.9499969482422,212.84169006347656,96081800
2017-03-16,239.11000061035156,239.1999969482422,238.10000610351562,238.47999572753906,212.42308044433594,78344000
2017-03-17,237.75,237.97000122070312,237.02999877929688,237.02999877929688,212.0500030517578,89002100
2017-03-20,237.02999877929688,237.36000061035156,236.32000732421875,236.77000427246094,211.81739807128906,52537000
2017-03-21,237.47000122070312,237.61000061035156,233.5800018310547,233.72999572753906,209.0977783203125,131809300
2017-03-22,233.77000427246094,234.61000061035156,233.0500030517578,234.27999877929688,209.58981323242188,97569200
2017-03-23,234.27999877929688,235.33999633789062,233.60000610351562,234.02999877929688,209.3661651611328,100410300
2017-03-24,234.3800048828125,235.0399932861328,232.9600067138672,233.86000061035156,209.21408081054688,112504900
2017-03-27,231.92999267578125,233.9199981689453,231.61000061035156,233.6199951171875,208.99937438964844,87454500
2017-03-28,233.27000427246094,235.80999755859375,233.13999938964844,235.32000732421875,210.52023315429688,93483900
2017-03-29,234.99000549316406,235.80999755859375,234.72999572753906,235.5399932861328,210.7169952392578,61950400
2017-03-30,235.47000122070312,236.52000427246094,235.27000427246094,236.2899932861328,211.38800048828125,56737900
2017-03-31,235.89999389648438,236.50999450683594,235.67999267578125,235.74000549316406,210.8959197998047,73733100
2017-04-03,235.8000030517578,236.02999877929688,233.91000366210938,235.3300018310547,210.5291290283203,85546500
2017-04-04,235.0,235.5800018310547,234.55999755859375,235.47999572753906,210.6632843017578,56466200
2017-04-05,236.25999450683594,237.38999938964844,234.5399932861328,234.77999877929688,210.037109375,108800600
2017-04-06,234.94000244140625,236.0399932861328,234.42999267578125,235.44000244140625,210.6275634765625,69135800
2017-04-07,235.14999389648438,236.0,234.63999938964844,235.1999969482422,210.41287231445312,74412300
2017-04-10,235.36000061035156,236.25999450683594,234.72999572753906,235.33999633789062,210.53807067871094,67615300
2017-04-11,234.89999389648438,235.17999267578125,233.33999633789062,235.05999755859375,210.28756713867188,88045300
2017-04-12,234.74000549316406,234.9600067138672,233.77000427246094,234.02999877929688,209.3661651611328,81864400
2017-04-13,233.63999938964844,234.49000549316406,232.50999450683594,232.50999450683594,208.00633239746094,92880400
2017-04-17,233.11000061035156,234.57000732421875,232.8800048828125,234.57000732421875,209.8492431640625,68405400
2017-04-18,233.72000122070312,234.49000549316406,233.0800018310547,233.8699951171875,209.22300720214844,83225800
2017-04-19,234.52000427246094,234.9499969482422,233.17999267578125,233.44000244140625,208.8383026123047,68699900
2017-04-20,234.14999389648438,235.85000610351562,233.77999877929688,235.33999633789062,210.53807067871094,92572200
2017-04-21,235.25,235.30999755859375,234.1300048828125,234.58999633789062,209.8671417236328,110389800
2017-04-24,237.17999267578125,237.41000366210938,234.55999755859375,237.1699981689453,212.17523193359375,119209900
2017-04-25,237.91000366210938,238.9499969482422,237.80999755859375,238.5500030517578,213.40982055664062,76698300
2017-04-26,238.50999450683594,239.52999877929688,238.35000610351562,238.39999389648438,213.27566528320312,84702500
2017-04-27,238.77000427246094,238.9499969482422,237.97999572753906,238.60000610351562,213.45457458496094,57410300
2017-04-28,238.89999389648438,238.92999267578125,237.92999267578125,238.0800018310547,212.98936462402344,63532800
2017-05-01,238.67999267578125,239.1699981689453,238.1999969482422,238.67999267578125,213.5260772705078,66882500
2017-05-02,238.83999633789062,238.97999572753906,238.3000030517578,238.77000427246094,213.6066436767578,57375700
2017-05-03,238.77000427246094,238.8800048828125,237.6999969482422,238.47999572753906,213.3472137451172,73137700
2017-05-04,238.8300018310547,238.9199981689453,237.77999877929688,238.75999450683594,213.59764099121094,61462700
2017-05-05,239.19000244140625,239.72000122070312,238.67999267578125,239.6999969482422,214.43858337402344,62001300
2017-05-08,239.75,239.9199981689453,239.1699981689453,239.66000366210938,214.40277099609375,48385700
2017-05-09,239.9600067138672,240.19000244140625,239.0399932861328,239.44000244140625,214.2059783935547,51363200
2017-05-10,239.38999938964844,239.8699951171875,239.14999389648438,239.8699951171875,214.59071350097656,54293800
2017-05-11,239.35000610351562,239.57000732421875,238.1300048828125,239.3800048828125,214.15232849121094,62358300
2017-05-12,239.08999633789062,239.42999267578125,238.6699981689453,238.97999572753906,213.79449462890625,53912700
2017-05-15,239.47000122070312,240.44000244140625,239.4499969482422,240.3000030517578,214.97535705566406,61918900
2017-05-16,240.63999938964844,240.6699981689453,239.6300048828125,240.0800018310547,214.77854919433594,51241800
2017-05-17,240.0800018310547,240.0800018310547,235.75,235.82000732421875,210.96746826171875,172174100
2017-05-18,235.72999572753906,237.75,235.42999267578125,236.77000427246094,211.81739807128906,107047700
2017-05-19,237.3300018310547,239.0800018310547,237.27000427246094,238.30999755859375,213.19508361816406,115011400
2017-05-22,238.89999389648438,239.7100067138672,238.82000732421875,239.52000427246094,214.2775421142578,61010600
2017-05-23,239.9499969482422,240.24000549316406,239.50999450683594,240.0500030517578,214.75172424316406,48341700
2017-05-24,240.32000732421875,240.72999572753906,239.92999267578125,240.61000061035156,215.252685546875,46927700
2017-05-25,241.1999969482422,242.0800018310547,240.9600067138672,241.75999450683594,216.281494140625,64071700
2017-05-26,241.5399932861328,241.89999389648438,241.4499969482422,241.7100067138672,216.23680114746094,46629900
2017-05-30,241.33999633789062,241.7899932861328,241.16000366210938,241.5,216.04893493652344,35201900
2017-05-31,241.83999633789062,241.8800048828125,240.63999938964844,241.44000244140625,215.99520874023438,91796000
2017-06-01,241.97000122070312,243.3800048828125,241.63999938964844,243.36000061035156,217.712890625,68962000
2017-06-02,243.4199981689453,244.35000610351562,243.0800018310547,244.1699981689453,218.43751525878906,88666100
2017-06-05,243.97000122070312,244.3000030517578,243.75999450683594,243.99000549316406,218.2764892578125,44698800
2017-06-06,243.33999633789062,243.97999572753906,243.1199951171875,243.2100067138672,217.57867431640625,50375400
2017-06-07,243.60000610351562,243.9199981689453,242.8300018310547,243.66000366210938,217.9812774658203,54144300
2017-06-08,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,218.08863830566406,65950700
2017-06-09,244.08999633789062,245.00999450683594,241.9499969482422,243.41000366210938,217.75762939453125,132256400
2017-06-12,243.1300048828125,243.4199981689453,242.3800048828125,243.36000061035156,217.712890625,86108100
2017-06-13,243.97999572753906,244.61000061035156,243.5800018310547,244.5500030517578,218.77748107910156,60067000
2017-06-14,244.86000061035156,244.8699951171875,243.2899932861328,244.24000549316406,218.5001220703125,78602300
2017-06-15,242.67999267578125,243.91000366210938,242.36000061035156,243.77000427246094,218.07968139648438,66464900
2017-06-16,242.77000427246094,242.8300018310547,241.6300048828125,242.63999938964844,218.12734985351562,84553100
2017-06-19,243.58999633789062,244.72999572753906,243.47999572753906,244.66000366210938,219.9432830810547,65123800
2017-06-20,244.25,244.25999450683594,242.99000549316406,243.00999450683594,218.45997619628906,56906400
2017-06-21,243.4600067138672,243.58999633789062,242.41000366210938,242.9499969482422,218.40603637695312,55977600
2017-06-22,242.9600067138672,243.52999877929688,242.63999938964844,242.83999633789062,218.30711364746094,44148100
2017-06-23,242.91000366210938,243.50999450683594,242.47000122070312,243.1300048828125,218.56787109375,66986800
2017-06-26,243.89999389648438,244.3800048828125,243.0500030517578,243.2899932861328,218.71168518066406,56700500
2017-06-27,243.0399932861328,243.3800048828125,241.30999755859375,241.3300018310547,216.9496612548828,82247700
2017-06-28,242.5,243.72000122070312,242.22999572753906,243.49000549316406,218.89149475097656,70042600
2017-06-29,243.66000366210938,243.72000122070312,239.9600067138672,241.35000610351562,216.9676513671875,106949700
2017-06-30,242.27999877929688,242.7100067138672,241.5800018310547,241.8000030517578,217.3721923828125,86820700
2017-07-03,242.8800048828125,243.3800048828125,242.2100067138672,242.2100067138672,217.74075317382812,39153800
